1095,510,8,301,171,1334,20,4509,152,48,305,639,36,250,249,870,333,541,20,26,22,40,4,0,0,0,16
2258,676,22,485,429,2938,638,8155,350,9,172,959,19,238,369,1245,515,2003,6,10,6,20,1,0,0,12,63
4278,10,1,5,0,13,4141,3651,349,1,360,3148,2,0,19,110,42,10,0,0,0,0,0,6,0,0,0
4215,268,0,30,15,804,0,6279,0,0,128,169,0,5,117,278,396,161,2,0,0,0,0,0,0,0,0
2545,68,0,188,0,2447,0,2100,0,0,32,18,0,0,0,169,4,0,0,0,0,0,0,0,0,0,0
1279,435,0,272,98,855,2,5056,54,0,152,134,4,106,349,663,211,448,1,15,0,30,3,0,0,4,0
646,336,0,390,92,869,0,1241,0,0,11,2,3,86,199,606,39,394,0,0,0,25,0,0,0,3,12
467,336,376,1035,174,473,118,1324,264,460,33,242,23,461,562,958,253,596,6,54,10,51,1,2,13,26,37
4377,61,0,15,0,1,0,7928,0,0,2,150,0,0,0,8,95,0,0,0,0,0,0,0,0,0,0
