17540200,7385900,100600,1382900,875000,18048200,166600,51280200,1096600,83600,2816000,7508000,180900,5384200,3698200,8855000,3473200,3988900,4600,176000,24000,693000,76500,0,0,0,71200
40532800,7709200,44700,3686200,3600400,44394300,5549900,102385100,2391200,3000,1308500,12451700,81800,4682200,7452500,11955600,5117400,20026800,1200,71000,17300,325000,3000,0,0,200500,319900
46830000,74500,5000,45000,0,133000,38374000,35384900,2896600,200,3582800,37705300,8000,0,257500,1169000,328000,26400,0,0,0,0,0,45000,0,0,0
95689300,3579800,0,329400,265100,13111100,0,157902200,0,0,2544300,3252600,0,33800,497300,6423400,6821100,1090400,1000,0,0,0,0,0,0,0,0
54320200,712500,0,2673400,0,42998100,0,42950300,0,0,594900,304500,0,0,0,2953800,45000,0,0,0,0,0,0,0,0,0,0
64327100,8132700,0,4081600,875800,31551400,20000,138136900,430100,0,2968200,2890300,12500,2226900,15248000,17182100,2274700,3614200,400,148000,0,1116300,6600,0,0,77500,0
18265300,4483600,0,4549300,638500,17848700,0,19120600,0,0,219100,19200,24000,1449400,3740800,9583600,307900,1667000,0,0,0,315000,0,0,0,58000,64000
15484600,5133100,4343000,13390700,1415000,8617200,973500,20646500,1995200,5636200,384100,4291100,174500,7075700,12847400,16293700,4012900,4367700,8800,647700,40000,979200,4000,7500,116800,548800,329900
91967500,1560000,0,30900,0,2500,0,179030600,0,0,39700,2607100,0,0,0,56000,1892400,0,0,0,0,0,0,0,0,0,0
